id,leitura_id,decidido_em,rele_ativado,codigo_acao,mensagem
793,793,2026-03-03 08:24:54,False,1,"Umidade acima de 80%, irrigação suspensa"
794,794,2026-03-04 08:06:39,False,1,"Umidade acima de 80%, irrigação suspensa"
795,795,2026-03-05 08:07:31,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
796,796,2026-03-06 08:24:28,False,1,"Umidade acima de 80%, irrigação suspensa"
797,797,2026-03-07 08:20:55,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
798,798,2026-03-08 08:19:44,False,1,"Umidade acima de 80%, irrigação suspensa"
799,799,2026-03-09 08:39:14,False,1,"Umidade acima de 80%, irrigação suspensa"
800,800,2026-03-10 08:11:12,False,1,"Umidade acima de 80%, irrigação suspensa"
801,801,2026-03-11 08:30:01,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
802,802,2026-03-12 08:14:11,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
803,803,2026-03-13 08:23:44,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
804,804,2026-03-14 08:25:04,False,1,"Umidade acima de 80%, irrigação suspensa"
805,805,2026-03-15 08:40:05,False,1,"Umidade acima de 80%, irrigação suspensa"
806,806,2026-03-16 08:15:55,False,1,"Umidade acima de 80%, irrigação suspensa"
807,807,2026-03-17 08:01:07,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
808,808,2026-03-18 08:02:26,False,1,"Umidade acima de 80%, irrigação suspensa"
809,809,2026-03-19 08:40:46,False,1,"Umidade acima de 80%, irrigação suspensa"
810,810,2026-03-20 08:10:57,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
811,811,2026-03-21 08:05:53,False,1,"Umidade acima de 80%, irrigação suspensa"
812,812,2026-03-22 08:30:16,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
813,813,2026-03-23 08:17:51,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
814,814,2026-03-24 08:11:43,False,1,"Umidade acima de 80%, irrigação suspensa"
815,815,2026-03-25 08:21:59,False,1,"Umidade acima de 80%, irrigação suspensa"
816,816,2026-03-26 08:31:17,False,1,"Umidade acima de 80%, irrigação suspensa"
817,817,2026-03-27 08:14:15,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
818,818,2026-03-28 08:18:33,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
819,819,2026-03-29 08:38:28,False,1,"Umidade acima de 80%, irrigação suspensa"
820,820,2026-03-30 08:24:54,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
821,821,2026-03-31 08:33:35,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
822,822,2026-04-01 08:20:40,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
823,823,2026-04-02 08:36:12,False,1,"Umidade acima de 80%, irrigação suspensa"
824,824,2026-04-03 08:13:17,False,1,"Umidade acima de 80%, irrigação suspensa"
825,825,2026-04-04 08:37:14,False,1,"Umidade acima de 80%, irrigação suspensa"
826,826,2026-04-05 08:27:19,False,2,"Solo em condições ideais, irrigação desnecessária"
827,827,2026-04-06 08:08:56,False,2,"Solo em condições ideais, irrigação desnecessária"
828,828,2026-04-07 08:11:30,False,1,"Umidade acima de 80%, irrigação suspensa"
829,829,2026-04-08 08:05:21,False,1,"Umidade acima de 80%, irrigação suspensa"
830,830,2026-04-09 08:38:56,False,1,"Umidade acima de 80%, irrigação suspensa"
831,831,2026-04-10 08:05:21,False,1,"Umidade acima de 80%, irrigação suspensa"
832,832,2026-04-11 08:31:17,False,1,"Umidade acima de 80%, irrigação suspensa"
833,833,2026-04-12 08:30:21,False,1,"Umidade acima de 80%, irrigação suspensa"
834,834,2026-04-13 08:12:35,False,1,"Umidade acima de 80%, irrigação suspensa"
835,835,2026-04-14 08:02:24,False,2,"Solo em condições ideais, irrigação desnecessária"
836,836,2026-04-15 08:04:02,False,1,"Umidade acima de 80%, irrigação suspensa"
837,837,2026-04-16 08:04:23,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
838,838,2026-04-17 08:26:52,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
839,839,2026-04-18 08:40:47,False,2,"Solo em condições ideais, irrigação desnecessária"
840,840,2026-04-19 08:31:17,False,1,"Umidade acima de 80%, irrigação suspensa"
841,841,2026-04-20 08:08:05,False,2,"Solo em condições ideais, irrigação desnecessária"
842,842,2026-04-21 08:22:41,False,1,"Umidade acima de 80%, irrigação suspensa"
843,843,2026-04-22 08:39:40,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
844,844,2026-04-23 08:16:23,False,1,"Umidade acima de 80%, irrigação suspensa"
845,845,2026-04-24 08:29:53,False,1,"Umidade acima de 80%, irrigação suspensa"
846,846,2026-04-25 08:23:06,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
847,847,2026-04-26 08:19:24,False,1,"Umidade acima de 80%, irrigação suspensa"
848,848,2026-04-27 08:32:07,False,2,"Solo em condições ideais, irrigação desnecessária"
849,849,2026-04-28 08:18:10,False,2,"Solo em condições ideais, irrigação desnecessária"
850,850,2026-04-29 08:28:02,False,2,"Solo em condições ideais, irrigação desnecessária"
851,851,2026-04-30 08:09:08,True,12,Condições favoráveis! Irrigação acionada
852,852,2026-05-01 08:09:08,False,2,"Solo em condições ideais, irrigação desnecessária"
853,853,2026-05-02 08:09:11,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
854,854,2026-05-03 08:08:43,False,1,"Umidade acima de 80%, irrigação suspensa"
855,855,2026-05-04 08:36:57,False,1,"Umidade acima de 80%, irrigação suspensa"
856,856,2026-05-05 08:31:51,False,1,"Umidade acima de 80%, irrigação suspensa"
857,857,2026-05-06 08:07:51,False,1,"Umidade acima de 80%, irrigação suspensa"
858,858,2026-05-07 08:17:04,False,2,"Solo em condições ideais, irrigação desnecessária"
859,859,2026-05-08 08:33:13,False,2,"Solo em condições ideais, irrigação desnecessária"
860,860,2026-05-09 08:06:56,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
861,861,2026-05-10 08:08:59,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
862,862,2026-05-11 08:33:08,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
863,863,2026-05-12 08:31:02,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
864,864,2026-05-13 08:38:40,False,1,"Umidade acima de 80%, irrigação suspensa"
865,865,2026-05-14 08:16:16,False,1,"Umidade acima de 80%, irrigação suspensa"
866,866,2026-05-15 08:05:47,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
867,867,2026-05-16 08:29:22,False,1,"Umidade acima de 80%, irrigação suspensa"
868,868,2026-05-17 08:13:17,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
